state,dateweek,candidate_name,pct_estimate_mean,pct_trend_adjusted_mean
North Dakota,15,Joseph R. Biden Jr.,38.013554285714285,37.309827142857145
North Carolina,15,Joseph R. Biden Jr.,47.70352142857143,46.90709428571429
New York,15,Joseph R. Biden Jr.,57.30821428571429,56.480709999999995
New Mexico,15,Joseph R. Biden Jr.,54.92987857142857,54.11030857142857
New Jersey,15,Joseph R. Biden Jr.,53.800444285714285,52.703959999999995
New Hampshire,15,Joseph R. Biden Jr.,48.15133142857143,46.98257142857143
Nevada,15,Joseph R. Biden Jr.,46.91652857142857,45.73337571428572
National,15,Joseph R. Biden Jr.,48.35477142857143,48.07016142857143
Montana,15,Joseph R. Biden Jr.,33.94061142857143,33.357125714285715
Missouri,15,Joseph R. Biden Jr.,42.65834,41.74728142857143
Mississippi,15,Joseph R. Biden Jr.,40.81094714285715,40.32762
Michigan,15,Joseph R. Biden Jr.,47.731688571428585,47.11291142857142
Maryland,15,Joseph R. Biden Jr.,60.04235571428571,59.148559999999996
Maine,15,Joseph R. Biden Jr.,52.30974428571428,51.42026428571429
Kansas,15,Joseph R. Biden Jr.,41.419607142857146,40.344187142857145
Iowa,15,Joseph R. Biden Jr.,43.98566142857142,43.21999
Georgia,15,Joseph R. Biden Jr.,45.77879714285715,45.03497142857142
Florida,15,Joseph R. Biden Jr.,47.56270857142857,46.81646285714286
Delaware,15,Joseph R. Biden Jr.,55.943088571428575,54.731115714285714
Connecticut,15,Joseph R. Biden Jr.,51.40105428571429,50.574818571428565
Colorado,15,Joseph R. Biden Jr.,46.833117142857134,45.637701428571425
California,15,Joseph R. Biden Jr.,61.612942857142855,61.418009999999995
Arizona,15,Joseph R. Biden Jr.,48.36937428571428,47.45178857142857
Alabama,15,Joseph R. Biden Jr.,38.490857142857145,37.869975714285715
Wisconsin,15,Donald Trump,46.298008571428575,45.70810571428571
West Virginia,15,Donald Trump,66.00945428571428,65.10956714285714
Washington,15,Donald Trump,36.72025142857143,35.77599571428571
Virginia,15,Donald Trump,42.40543000000001,41.38218285714286
Utah,15,Donald Trump,47.98038857142857,47.18044285714286
Texas,15,Donald Trump,48.92671285714285,47.38807714285714
Tennessee,15,Donald Trump,56.23149428571429,54.92345
South Carolina,15,Donald Trump,51.12042714285714,50.1143
Pennsylvania,15,Donald Trump,45.608607142857146,44.580378571428575
Oklahoma,15,Donald Trump,60.04649,59.071502857142846
Ohio,15,Donald Trump,46.83807285714285,46.29660142857143
North Dakota,15,Donald Trump,56.074042857142864,55.016847142857145
North Carolina,15,Donald Trump,46.727271428571434,45.80551142857143
New York,15,Donald Trump,35.73164571428571,34.627252857142864
New Mexico,15,Donald Trump,46.468332857142855,45.01613714285715
New Jersey,15,Donald Trump,36.25329571428572,33.932002857142855
New Hampshire,15,Donald Trump,45.68976285714285,44.46345428571429
Nevada,15,Donald Trump,41.16251,39.88076142857143
National,15,Donald Trump,43.26353285714286,43.13613142857143
Montana,15,Donald Trump,56.207330000000006,55.061371428571434
Missouri,15,Donald Trump,50.77551428571429,49.506328571428575
Mississippi,15,Donald Trump,55.12460000000001,54.54524142857143
Michigan,15,Donald Trump,44.02664857142856,43.53404714285714
Maryland,15,Donald Trump,35.006974285714286,33.16686428571429
Maine,15,Donald Trump,42.66177571428572,41.753505714285716
Kansas,15,Donald Trump,52.63570285714286,51.77871285714286
Iowa,15,Donald Trump,49.39573714285715,48.494885714285715
Georgia,15,Donald Trump,47.63111142857143,47.30688285714286
Florida,15,Donald Trump,45.278957142857145,44.49563857142857
Delaware,15,Donald Trump,40.20722142857142,38.582505714285716
Connecticut,15,Donald Trump,35.51972714285714,34.68796714285714
Colorado,15,Donald Trump,44.31156714285714,41.98767857142857
California,15,Donald Trump,32.61472857142857,31.3988
Arizona,15,Donald Trump,45.724667142857136,44.90224
Alabama,15,Donald Trump,59.16500428571429,58.19501714285714
Wisconsin,16,Joseph R. Biden Jr.,47.04063285714285,46.684911428571425
West Virginia,16,Joseph R. Biden Jr.,31.01147857142857,30.41821857142857
Washington,16,Joseph R. Biden Jr.,56.24937857142857,55.61329142857143
Virginia,16,Joseph R. Biden Jr.,49.04843999999999,48.67668571428571
Utah,16,Joseph R. Biden Jr.,37.62962285714286,37.22240285714286
Texas,16,Joseph R. Biden Jr.,45.321858571428564,44.56278714285714
Tennessee,16,Joseph R. Biden Jr.,39.702684285714284,39.112252857142856
South Carolina,16,Joseph R. Biden Jr.,41.66429,41.14999
Pennsylvania,16,Joseph R. Biden Jr.,47.11482714285715,46.53907142857143
Oklahoma,16,Joseph R. Biden Jr.,33.82257142857143,33.31334142857143
Ohio,16,Joseph R. Biden Jr.,48.24608714285714,47.83792142857143
North Dakota,16,Joseph R. Biden Jr.,37.97965142857142,37.54257857142857
North Carolina,16,Joseph R. Biden Jr.,47.89841428571429,47.401698571428575
New York,16,Joseph R. Biden Jr.,57.247618571428575,56.732218571428575
New Mexico,16,Joseph R. Biden Jr.,54.87028142857144,54.367222857142856
New Jersey,16,Joseph R. Biden Jr.,53.81549857142856,53.048558571428565
New Hampshire,16,Joseph R. Biden Jr.,48.09922,47.24258
Nevada,16,Joseph R. Biden Jr.,46.86087285714286,45.96916857142857
National,16,Joseph R. Biden Jr.,48.74788428571429,48.72844714285714
Montana,16,Joseph R. Biden Jr.,33.90739714285714,33.56798142857143
Missouri,16,Joseph R. Biden Jr.,42.623468571428575,41.98311
Mississippi,16,Joseph R. Biden Jr.,40.03685,39.82461428571428
Michigan,16,Joseph R. Biden Jr.,47.83119714285714,47.53364571428572
Maryland,16,Joseph R. Biden Jr.,60.007718571428576,59.363574285714286
Maine,16,Joseph R. Biden Jr.,52.264715714285714,51.731255714285716
Kansas,16,Joseph R. Biden Jr.,41.37033857142857,40.66003
Iowa,16,Joseph R. Biden Jr.,43.93568714285714,43.46577428571429
Indiana,16,Joseph R. Biden Jr.,39.12061,39.10875
Georgia,16,Joseph R. Biden Jr.,45.741507142857145,45.213350000000005
Florida,16,Joseph R. Biden Jr.,47.66123142857143,47.22155
Delaware,16,Joseph R. Biden Jr.,55.90785285714286,54.97771999999999
Connecticut,16,Joseph R. Biden Jr.,51.35034,50.855201428571434
Colorado,16,Joseph R. Biden Jr.,47.24217571428572,46.40946857142857
California,16,Joseph R. Biden Jr.,61.565149999999996,61.57769285714286
Arizona,16,Joseph R. Biden Jr.,48.52613142857143,48.014202857142855
Alabama,16,Joseph R. Biden Jr.,38.44048571428572,38.01987857142858
Wisconsin,16,Donald Trump,46.225469999999994,46.106437142857146
West Virginia,16,Donald Trump,66.01466285714285,65.60278142857143
Washington,16,Donald Trump,36.72278428571428,36.46653571428571
Virginia,16,Donald Trump,42.319118571428575,42.012834285714284
Utah,16,Donald Trump,47.98748142857142,47.81324142857143
Texas,16,Donald Trump,49.000521428571425,48.08121285714286
Tennessee,16,Donald Trump,56.22244285714286,55.34545857142858
South Carolina,16,Donald Trump,51.1220157142857,50.468740000000004
Pennsylvania,16,Donald Trump,45.68437857142857,45.24164857142857
Oklahoma,16,Donald Trump,60.04967428571428,59.50182571428571
Ohio,16,Donald Trump,46.839571428571425,46.90627714285714
North Dakota,16,Donald Trump,56.079504285714286,55.46953428571429
North Carolina,16,Donald Trump,46.74429285714286,46.334050000000005
New York,16,Donald Trump,35.732301428571425,35.27397714285714
New Mexico,16,Donald Trump,46.47178000000001,45.764944285714286
New Jersey,16,Donald Trump,36.48305714285714,35.00203857142857
New Hampshire,16,Donald Trump,45.692615714285715,45.02659285714285
Nevada,16,Donald Trump,41.16548571428571,40.588471428571424
National,16,Donald Trump,44.05791285714286,44.23955285714286
Montana,16,Donald Trump,56.21287,55.43421714285715
Missouri,16,Donald Trump,50.78113285714286,50.01745428571428
Mississippi,16,Donald Trump,53.53849571428572,53.329151428571436
Michigan,16,Donald Trump,43.87921999999999,43.826835714285714
Maryland,16,Donald Trump,35.01224714285714,33.763209999999994
Maine,16,Donald Trump,42.65616428571428,42.27120000000001
Kansas,16,Donald Trump,52.639985714285714,52.37782714285714
Iowa,16,Donald Trump,49.39863857142858,49.00477571428571
Indiana,16,Donald Trump,52.06769285714286,52.08174571428572
Georgia,16,Donald Trump,47.63709142857142,47.78488857142857
Florida,16,Donald Trump,45.63062428571429,45.51118
Delaware,16,Donald Trump,40.21268,39.228318571428574
Connecticut,16,Donald Trump,35.53649142857143,35.44858571428571
Colorado,16,Donald Trump,43.629777142857144,42.174060000000004
California,16,Donald Trump,32.614558571428574,31.864862857142857
Arizona,16,Donald Trump,45.64191571428572,45.496268571428566
Alabama,16,Donald Trump,59.164440000000006,58.55636285714285
Wisconsin,17,Joseph R. Biden Jr.,47.12591,47.25226714285715
West Virginia,17,Joseph R. Biden Jr.,31.016625714285716,30.801748571428572
Washington,17,Joseph R. Biden Jr.,56.23820142857143,56.19294428571428
Virginia,17,Joseph R. Biden Jr.,49.04654285714287,49.22694
Utah,17,Joseph R. Biden Jr.,36.65961857142857,36.68666
Texas,17,Joseph R. Biden Jr.,45.08595285714286,44.812997142857135
Tennessee,17,Joseph R. Biden Jr.,39.690954285714284,39.576597142857146
South Carolina,17,Joseph R. Biden Jr.,41.65169571428572,41.57199285714286
Pennsylvania,17,Joseph R. Biden Jr.,48.93191142857143,48.88429571428571
Oklahoma,17,Joseph R. Biden Jr.,33.81881714285715,33.720102857142855
Ohio,17,Joseph R. Biden Jr.,48.101704285714284,48.26954714285715
North Dakota,17,Joseph R. Biden Jr.,37.98492142857143,38.02759
North Carolina,17,Joseph R. Biden Jr.,48.356747142857145,48.32181142857143
New York,17,Joseph R. Biden Jr.,59.68847,59.73293571428571
New Mexico,17,Joseph R. Biden Jr.,53.813681428571435,53.80773285714286
New Jersey,17,Joseph R. Biden Jr.,54.26001571428571,54.17839142857144
New Hampshire,17,Joseph R. Biden Jr.,48.09224571428571,47.90666142857143
Nevada,17,Joseph R. Biden Jr.,46.84871571428572,46.51175571428571
National,17,Joseph R. Biden Jr.,49.48514285714286,49.612848571428565
Montana,17,Joseph R. Biden Jr.,33.91229857142857,34.049617142857144
Missouri,17,Joseph R. Biden Jr.,42.628890000000006,42.51428142857144
Mississippi,17,Joseph R. Biden Jr.,40.032131428571425,40.124388571428575
Michigan,17,Joseph R. Biden Jr.,48.605537142857145,48.724584285714286
Maryland,17,Joseph R. Biden Jr.,60.012837142857144,59.90511285714285
Maine,17,Joseph R. Biden Jr.,52.20603285714286,52.444750000000006
Kansas,17,Joseph R. Biden Jr.,41.33210714285714,41.196684285714284
Iowa,17,Joseph R. Biden Jr.,43.92703714285714,44.01003285714286
Indiana,17,Joseph R. Biden Jr.,39.144870000000004,39.272967142857134
Georgia,17,Joseph R. Biden Jr.,45.747465714285724,45.648860000000006
Florida,17,Joseph R. Biden Jr.,47.47931285714286,47.52081714285714
Delaware,17,Joseph R. Biden Jr.,55.91305857142857,55.55907857142857
Connecticut,17,Joseph R. Biden Jr.,51.33378285714286,51.532761428571426
Colorado,17,Joseph R. Biden Jr.,50.05090428571428,50.0018842857143
California,17,Joseph R. Biden Jr.,61.56698428571428,61.96255
Arizona,17,Joseph R. Biden Jr.,48.51736857142858,48.54813857142857
Alabama,17,Joseph R. Biden Jr.,38.43458714285714,38.36743857142857
Wisconsin,17,Donald Trump,45.576854285714276,45.09036714285714
West Virginia,17,Donald Trump,66.00106857142858,65.17625142857143
Washington,17,Donald Trump,36.70567857142857,35.94497142857143
Virginia,17,Donald Trump,42.303248571428576,41.51329
Utah,17,Donald Trump,48.88532,48.54564428571428
Texas,17,Donald Trump,49.41218857142858,48.431065714285715
Tennessee,17,Donald Trump,56.20530571428572,54.890252857142855
South Carolina,17,Donald Trump,51.103179999999995,50.068778571428574
Pennsylvania,17,Donald Trump,44.14898714285714,44.05876142857142
Oklahoma,17,Donald Trump,60.03351714285714,59.11826857142857
Ohio,17,Donald Trump,46.68079714285715,46.23607428571428
North Dakota,17,Donald Trump,56.06484285714286,54.94637428571429
North Carolina,17,Donald Trump,46.38396428571429,45.78873857142857
New York,17,Donald Trump,34.099532857142854,33.490758571428564
New Mexico,17,Donald Trump,44.129948571428564,43.45044857142857
New Jersey,17,Donald Trump,37.839915714285716,36.94488857142857
New Hampshire,17,Donald Trump,45.67453714285715,44.31427428571429
Nevada,17,Donald Trump,41.15074857142857,40.11192857142857
National,17,Donald Trump,43.64083,43.593727142857134
Montana,17,Donald Trump,56.198071428571424,54.92468428571429
Missouri,17,Donald Trump,50.76637285714286,49.488075714285706
Mississippi,17,Donald Trump,53.52198285714285,53.05709571428571
Michigan,17,Donald Trump,43.20193428571429,42.965497142857146
Maryland,17,Donald Trump,34.99816571428572,33.37293714285714
Maine,17,Donald Trump,42.63971857142858,41.424032857142855
Kansas,17,Donald Trump,52.62981857142858,51.80145142857143
Iowa,17,Donald Trump,49.38119571428571,48.37000428571429
Indiana,17,Donald Trump,52.061545714285714,52.02294142857143
Georgia,17,Donald Trump,47.623839999999994,47.39640714285714
Florida,17,Donald Trump,45.33708999999999,45.033718571428565
Delaware,17,Donald Trump,40.198100000000004,38.711038571428574
Connecticut,17,Donald Trump,35.543707142857144,34.89539714285714
Colorado,17,Donald Trump,39.50693142857143,38.44103
California,17,Donald Trump,32.588248571428565,31.526245714285714
Arizona,17,Donald Trump,45.62425857142858,45.025962857142865
Alabama,17,Donald Trump,59.14799857142858,58.21960142857142
Wisconsin,18,Joseph R. Biden Jr.,47.23589285714285,47.437901428571436
West Virginia,18,Joseph R. Biden Jr.,31.027602857142856,30.96431
Washington,18,Joseph R. Biden Jr.,56.24614571428572,56.19767714285715
Virginia,18,Joseph R. Biden Jr.,49.05834,49.242515714285716
Utah,18,Joseph R. Biden Jr.,36.511427142857144,36.545432857142856
Texas,18,Joseph R. Biden Jr.,45.225392857142865,44.9945442857143
Tennessee,18,Joseph R. Biden Jr.,38.96307714285715,38.896722857142855
South Carolina,18,Joseph R. Biden Jr.,41.66443714285714,41.62067571428571
Pennsylvania,18,Joseph R. Biden Jr.,49.390921428571424,49.37846285714285
Oklahoma,18,Joseph R. Biden Jr.,33.83023714285714,33.762908571428575
Ohio,18,Joseph R. Biden Jr.,47.780260000000006,47.851278571428566
North Dakota,18,Joseph R. Biden Jr.,37.996455714285716,38.16200142857143
North Carolina,18,Joseph R. Biden Jr.,48.38526571428571,48.406681428571424
New York,18,Joseph R. Biden Jr.,61.54145285714286,61.574958571428574
New Mexico,18,Joseph R. Biden Jr.,53.62531285714285,53.59538714285714
New Jersey,18,Joseph R. Biden Jr.,54.56704857142857,54.52805000000001
New Hampshire,18,Joseph R. Biden Jr.,49.115390000000005,49.16674857142857
Nevada,18,Joseph R. Biden Jr.,46.84244714285715,46.519241428571426
National,18,Joseph R. Biden Jr.,49.54673714285714,49.58522142857142
Montana,18,Joseph R. Biden Jr.,36.90499,37.07166285714286
Missouri,18,Joseph R. Biden Jr.,42.64094285714285,42.59113428571428
Mississippi,18,Joseph R. Biden Jr.,40.04295857142857,40.15600571428571
Michigan,18,Joseph R. Biden Jr.,49.219882857142856,49.33042142857143
Massachusetts,18,Joseph R. Biden Jr.,58.75542333333334,58.62583
Maryland,18,Joseph R. Biden Jr.,60.024812857142855,59.9122457142857
Maine,18,Joseph R. Biden Jr.,52.1906,52.58872428571429
Kansas,18,Joseph R. Biden Jr.,41.328451428571434,41.25302571428572
Iowa,18,Joseph R. Biden Jr.,44.29198,44.493681428571435
Indiana,18,Joseph R. Biden Jr.,39.15801857142857,39.423635714285716
Georgia,18,Joseph R. Biden Jr.,45.40799428571428,45.283414285714294
Florida,18,Joseph R. Biden Jr.,47.46906285714285,47.54431714285714
Delaware,18,Joseph R. Biden Jr.,55.925241428571425,55.59091714285715
Connecticut,18,Joseph R. Biden Jr.,51.350178571428565,51.56577142857144
Colorado,18,Joseph R. Biden Jr.,50.43710857142857,50.482128571428575
California,18,Joseph R. Biden Jr.,61.58261285714285,61.972052857142856
Arizona,18,Joseph R. Biden Jr.,48.528148571428574,48.55799571428572
Alabama,18,Joseph R. Biden Jr.,38.44462571428572,38.40888428571429
Wisconsin,18,Donald Trump,45.57642428571428,45.155141428571426
West Virginia,18,Donald Trump,65.99140428571428,65.16149
Washington,18,Donald Trump,36.69283285714287,36.08680571428572
Virginia,18,Donald Trump,42.292860000000005,41.60356
Utah,18,Donald Trump,49.042387142857145,48.834422857142854
Texas,18,Donald Trump,48.54385285714285,47.700561428571426
Tennessee,18,Donald Trump,55.55964571428573,54.44613857142857
South Carolina,18,Donald Trump,51.09226285714286,49.94754428571429
Pennsylvania,18,Donald Trump,43.72792428571428,43.76089571428572
Oklahoma,18,Donald Trump,60.02361285714286,59.02642000000001
Ohio,18,Donald Trump,46.31918,46.02864142857144
North Dakota,18,Donald Trump,56.05449000000001,54.872814285714284
North Carolina,18,Donald Trump,45.46102571428572,45.443267142857145
New York,18,Donald Trump,32.87874285714286,32.52756285714286
New Mexico,18,Donald Trump,43.714234285714284,43.21871428571428
New Jersey,18,Donald Trump,37.43550142857142,36.746674285714285
New Hampshire,18,Donald Trump,44.98388571428571,43.94074714285715
Nevada,18,Donald Trump,41.95550142857143,41.26070285714286
National,18,Donald Trump,43.413985714285715,43.40376285714285
Montana,18,Donald Trump,50.530051428571426,49.85759857142857
Missouri,18,Donald Trump,50.75617142857143,49.49050428571429
Mississippi,18,Donald Trump,53.510894285714286,52.983844285714284
Michigan,18,Donald Trump,42.81361857142856,42.73545285714285
Massachusetts,18,Donald Trump,31.155366666666666,31.229266666666664
Maryland,18,Donald Trump,34.98864285714286,33.47758
Maine,18,Donald Trump,42.624428571428574,41.42605428571428
Kansas,18,Donald Trump,52.623761428571434,51.80814857142858
Iowa,18,Donald Trump,49.220998571428574,48.35198285714285
Indiana,18,Donald Trump,52.04003285714286,52.03760571428571
Georgia,18,Donald Trump,46.83243,46.636584285714285
Florida,18,Donald Trump,45.293081428571426,45.05580142857143
Delaware,18,Donald Trump,40.18824,38.82123714285715
Connecticut,18,Donald Trump,35.55621428571429,35.04647428571428
Colorado,18,Donald Trump,39.21495142857143,38.34267142857143
California,18,Donald Trump,32.57193571428572,31.59850714285714
Arizona,18,Donald Trump,45.612590000000004,45.103721428571426
Alabama,18,Donald Trump,59.135597142857144,58.162775714285715
Wisconsin,19,Joseph R. Biden Jr.,47.557068571428566,47.56945
West Virginia,19,Joseph R. Biden Jr.,31.02201428571428,30.835107142857144
Washington,19,Joseph R. Biden Jr.,56.24090142857143,55.790957142857145
Virginia,19,Joseph R. Biden Jr.,49.051902857142856,48.89882285714286
Utah,19,Joseph R. Biden Jr.,36.50525,36.243097142857145
Texas,19,Joseph R. Biden Jr.,45.33394571428572,44.860167142857144
Tennessee,19,Joseph R. Biden Jr.,37.97186428571428,37.80705714285715
South Carolina,19,Joseph R. Biden Jr.,41.66064285714286,41.501737142857145
Pennsylvania,19,Joseph R. Biden Jr.,49.38836428571428,49.217558571428576
